,date,username,text,full_name,month
700,2022-03-21 17:31:24+00:00,CabanD22,Astoria Film Festival - $10K https://t.co/k0ls68QGym,Tiffany Cabán,2022-03
701,2022-03-21 17:31:22+00:00,CabanD22,Art House Astoria - $5K https://t.co/PikKXvPfqS,Tiffany Cabán,2022-03
702,2022-03-21 16:35:38+00:00,tiffany_caban,#NYPD budget has always been bloated but it's never been a solution for public safety!\n“It sounds to me like [other] agencies are facing the challenge of actually doing more with less because of the billions per year [NYPD] demands.” -@tiffany_caban \nhttps://t.co/q1clsLGL4Q,Tiffany Cabán,2022-03
703,2022-03-19 22:13:58+00:00,CabanD22,"Of course @tiffany_caban’s district office ribbon-cutting doubled as a participatory budgeting expo!\n\nLoved getting to meet some of the budget delegates to hear about their great projects — parks, a woodworking collective, a gender justice center &amp; more: https://t.co/BralkSENpb https://t.co/nURMsLDQJX",Tiffany Cabán,2022-03
704,2022-03-19 22:13:45+00:00,CabanD22,So excited to welcome the District 22 community and our elected partners in to our brand new office — the People’s office!\n\nFAQs:\n\n1. Yes the Starbucks workers came over from their soon-to-be Union shop!\n2. Yes that’s my mother chopping it up with the Senate Majority Leader https://t.co/G397EaQdvP,Tiffany Cabán,2022-03
705,2022-03-19 22:11:29+00:00,tiffany_caban,Thank you @Tiffany_Caban for having me to help open your new office in Astoria! https://t.co/Rc5AR29hwX,Tiffany Cabán,2022-03
706,2022-03-19 20:18:38+00:00,tiffany_caban,"Of course @tiffany_caban’s district office ribbon-cutting doubled as a participatory budgeting expo!\n\nLoved getting to meet some of the budget delegates to hear about their great projects — parks, a woodworking collective, a gender justice center &amp; more: https://t.co/BralkSENpb https://t.co/nURMsLDQJX",Tiffany Cabán,2022-03
707,2022-03-18 23:45:32+00:00,tiffany_caban,"“In the run-up to Mayor Eric Adams’ first budget, the city’s progressive movement is…saying that he is the one trying to “defund” public safety. On Wednesday…City Council Member @tiffany_caban at a rally organized by The People’s Plan NYC [criticized] Adams’ “austerity budget.” https://t.co/bPBlr8Rrc2",Tiffany Cabán,2022-03
708,2022-03-18 21:59:15+00:00,tiffany_caban,Starbucks baristas at 30-18 Astoria Blvd are unionizing &amp; @tiffany_caban and I came through to let ‘em know they’re not alone in this fight\n\nAstoria stands w/ @SBWorkersUnited in their fight for better working conditions &amp; fair pay for all workers\n\n#SolidarityForever 🌹♾ https://t.co/nDFhKMd9O1,Tiffany Cabán,2022-03
709,2022-03-18 21:13:18+00:00,CabanD22,"These tenants continue to experience neglect by the Acropolis Management in Astoria. We must hold the management accountable. They’re still dealing with a rat infestation, mold, and faulty electricity. @CabanD22 https://t.co/JICBeUwP8D",Tiffany Cabán,2022-03
710,2022-03-18 20:23:44+00:00,tiffany_caban,"NYC City Council Member @tiffany_caban to the NYPD today at a city council hearing: \n\n""Your budget is bigger than the Ukrainian military.” \n\nI checked. She's right. $10.9 billion (https://t.co/j4DyashmtU) \n\nvs. \n\n$4.2 billion (https://t.co/j4DyashmtU)",Tiffany Cabán,2022-03
711,2022-03-18 18:17:53+00:00,CabanD22,"Excited for next week's #ShopSmallAstoria Spring Retail Crawl! This is a great opportunity to support independent retailers and small businesses in Astoria, starting this Monday, March 21! Learn more: https://t.co/xup13BqITd. https://t.co/nwhjGjyb83",Tiffany Cabán,2022-03
712,2022-03-18 15:47:47+00:00,tiffany_caban,"To @tiffany_caban's request for empirical data that shows (modified) plainclothes units, cops in schools, omnipresence policing in subways, and facial recognition software are effective in achieving public safety, #NYPD says: https://t.co/Bj34JYbUIj",Tiffany Cabán,2022-03
713,2022-03-18 15:20:33+00:00,tiffany_caban,Let’s gooooooooo!!\n\nQueens get the… wage increases and rights and protections on the job.\n\nExcited to place my first order under the name UNIONYES! https://t.co/7fvt7wLXYp,Tiffany Cabán,2022-03
714,2022-03-18 13:46:38+00:00,tiffany_caban,Now beginning in Virtual Room 1: Committee on Public Safety Budget and Oversight Hearing\n\nhttps://t.co/E02oIOXVVV,Tiffany Cabán,2022-03
715,2022-03-18 00:38:34+00:00,tiffany_caban,"""This report clarifies what myself and colleagues have been shouting at the tops of our lungs for years at this point: It is a full scale humanitarian crisis,"" - @tiffany_caban.\nhttps://t.co/iYUJJ5X8v7",Tiffany Cabán,2022-03
716,2022-03-17 20:52:30+00:00,tiffany_caban,"🚨ALERT🚨\n\n@NYCMayor’s preliminary budget would defund:\n\n🍎Schools by $1B\n🏥Public hospitals by $1B\n🏠Homeless services by $500M\n🌳Parks by $100M\n♻️Sanitation by $50M\n\n@NYCCouncil colleagues, let’s say ❌NO❌ to defunding public safety &amp; public health!\n\nInstead: @PeoplesPlanNYC! https://t.co/LNBtbvS6sl",Tiffany Cabán,2022-03
717,2022-03-17 20:46:38+00:00,CabanD22,Who’s coming on Saturday?? \n\n🙋🏽‍♀️\n\nRegister here: https://t.co/8xIPKtcfsC https://t.co/3lj53mbjoz,Tiffany Cabán,2022-03
718,2022-03-17 18:00:49+00:00,tiffany_caban,"Yesterday, we joined @PeoplesPlanNYC to respond to Mayor Adam’s budget. 🙅🏽‍♀️✂️\n\nTonight, @tiffany_caban and I dive deeper into our project as socialists on the City Council and what it means for our collective struggle for a more just NYC. \n\nSee you then 👀 https://t.co/no4i2EMp1B https://t.co/rIK4ZWXowT",Tiffany Cabán,2022-03
719,2022-03-17 14:31:31+00:00,tiffany_caban,"💯💯 what @tiffany_caban said!\n\nInvesting in public safety means means investing in schools, public hospitals,  parks, services, sanitation, and more! https://t.co/wUndxtfoXZ",Tiffany Cabán,2022-03
720,2022-03-17 13:18:21+00:00,tiffany_caban,"Folx…sound the alarm 🚨 \n\nThe City &amp; State budgets are moral documents…an investment in our values &amp; our community.\n\nAs I am fighting in Albany for an equitable state budget, I am proud to work alongside my fierce City Council Member @tiffany_caban to push for @PeoplesPlanNYC https://t.co/XI3rhI21zY",Tiffany Cabán,2022-03
721,2022-03-16 22:57:26+00:00,CabanD22,"Most residents in #District14 earn an income of 20-30% AMI, yet New York’s biggest tax break, costing tax payers over $1.7B, subsidized units at 130% AMI. I am work alongside @CabanD22 on our resolution calling on the State to let 421-a expire. https://t.co/wky4D7gFGq",Tiffany Cabán,2022-03
722,2022-03-16 19:26:26+00:00,CabanD22,Y’all. Our office is your office! Come through Saturday @ 1PM!\n\n💰Participatory Budgeting Expo!\n🖼Wall art unveiling!\n🤝Meet and greet!\n\nDistrict ✌🏽✌🏽 let’s goooooooo! https://t.co/gV6chH4Nbz,Tiffany Cabán,2022-03
723,2022-03-16 18:42:27+00:00,CabanD22,"Our proposal for play pop-ups is being considered for The People's Budget in District 22, represented by @tiffany_caban! If you live in Astoria, East Elmhurst, Jackson Heights or Woodside and would like to hear more, please join us this Saturday: https://t.co/uh9uW5Iyaj https://t.co/q0X9QmJnMf",Tiffany Cabán,2022-03
724,2022-03-16 16:36:15+00:00,CabanD22,Council Members @CabanD22 and @CMPiSanchez have introduced a resolution with their colleagues calling on Albany to let 421-a expire. \n\nRead the resolution: https://t.co/fdATVfOtaQ,Tiffany Cabán,2022-03
725,2022-03-16 16:36:04+00:00,tiffany_caban,"We’ve heard a lot of fearmongering over the last few years about an evil menace called “Defund.”\n\nMeanwhile, Mayor Adams has proposed a budget that would defund many of our most vital public safety and public health agencies and institutions. @tiffany_caban https://t.co/LmbSj6QyEg",Tiffany Cabán,2022-03
726,2022-03-16 15:54:05+00:00,tiffany_caban,Stop blaming the #Defund movement for our social crisis. When the @NYCMayorsOffice is proposing massive defunding to our essential social services. Thanks for your leadership on this issue in the council @tiffany_caban @PeoplesPlanNYC https://t.co/ihleGbWuu6,Tiffany Cabán,2022-03
727,2022-03-16 15:53:45+00:00,tiffany_caban,"“@NYCMayor has proposed a budget that would defund schools, sanitation, homeless services, our hospitals, youth programs… I’ve run out of fingers y’all!” @tiffany_caban https://t.co/4rv91030Pp",Tiffany Cabán,2022-03
728,2022-03-16 15:53:12+00:00,tiffany_caban,"CM @tiffany_caban turns “defund” against the mayor, saying the preliminary budget “would defund schools,” small business services, sanitation - ticking off so many agencies that “I’m running out of fingers.” https://t.co/IxSn8M9Gtv",Tiffany Cabán,2022-03
729,2022-03-16 14:31:42+00:00,CabanD22,When I tell you our Participatory Budgeting volunteers get the job done!💪🏽💪🏽💪🏽\n\nWant to get in on the action? Sign up here to volunteer! https://t.co/5ZCAd5Wypf https://t.co/xRpLnGrTNL,Tiffany Cabán,2022-03
730,2022-03-15 23:51:58+00:00,tiffany_caban,".@tiffany_caban on @InsideCityHall speaking about @NYCMayor's anti-gun plan. Says the plan has ""some really good pieces in it"" like investment in Cure Violence programs, mental health access and summer jobs for teens.",Tiffany Cabán,2022-03
731,2022-03-15 21:29:05+00:00,tiffany_caban,"Join @NYCComptroller, @tiffany_caban, and @CMPiSanchez tomorrow to demand an end to landlord tax breaks like 421-A! \n\nHow can we continue to give away billions of dollars to corporate real estate in the middle of a historic homelessness crisis? \nIt’s past time to end 421-A. https://t.co/L0T5DBohPn",Tiffany Cabán,2022-03
732,2022-03-15 21:28:40+00:00,tiffany_caban,“I urge the @nysdec to uphold the permit denial. People over profits.” @tiffany_caban who says the community she reps and communities across the river have borne the brunt of fossil fuel pollution for too long.,Tiffany Cabán,2022-03
733,2022-03-15 16:04:29+00:00,CabanD22,"🚨 District 22! Come see what’s on the ballot for the D22 participatory budgeting effort with team @tiffany_caban! How will we spend $1 million on our community? It’s up to you (sadly, my idea to blast the Shrek 2 soundtrack every sunrise isn’t on there)! This Saturday at 1PM! 🚨 https://t.co/hYSfgJYJlF",Tiffany Cabán,2022-03
734,2022-03-15 15:14:32+00:00,tiffany_caban,"🚨 District 22! Come see what’s on the ballot for the D22 participatory budgeting effort with team @tiffany_caban! How will we spend $1 million on our community? It’s up to you (sadly, my idea to blast the Shrek 2 soundtrack every sunrise isn’t on there)! This Saturday at 1PM! 🚨 https://t.co/hYSfgJYJlF",Tiffany Cabán,2022-03
735,2022-03-14 23:06:15+00:00,tiffany_caban,"At the Bitchuation Live Show in Brooklyn last week, @tiffany_caban discussed the whiplash of the 2020 uprisings and our current ""law and order"" reality. \n\nWatch the FULL SHOW here!: https://t.co/FjWa1ZQapj https://t.co/JVaukSHGhZ",Tiffany Cabán,2022-03
736,2022-03-14 16:10:33+00:00,tiffany_caban,"“This woman is powerful, our multiracial working class coalition is powerful, and the opposition knows that. Big real estate knows that” - @tiffany_caban on the progressive movement backing @RanaForCongress https://t.co/ZuQc9sXsug",Tiffany Cabán,2022-03
737,2022-03-13 13:42:25+00:00,tiffany_caban,🔥 TODAY IS THE DAY! 🔥\n\nJoin @tiffany_caban @SenGianaris @TeamAOC &amp; Team @jessicaramos at 11am at Woodtree Playground in #Astoria for a rally &amp; day of petitioning to get us on the ballot! \n\nSign up ⬇️\n\nhttps://t.co/wHbIwtAc9I https://t.co/yRRmKdu6UI,Tiffany Cabán,2022-03
738,2022-03-12 21:46:48+00:00,tiffany_caban,"⏰ JOIN US MAÑANA ⏰\n\nREMINDER! Tomorrow, March 13th at 11am @tiffany_caban &amp; I, along w Team @AOC, Team Ramos &amp; Team Gianaris, will be hosting a Petitioning Launch! https://t.co/zWY1NKfF8T",Tiffany Cabán,2022-03
739,2022-03-12 14:28:16+00:00,tiffany_caban,"🚨 Monday, March 14th at 10AM 🚨 \n\nJoin the Rally with Rana feat. @bradlander, @CynthiaNixon, @tiffany_caban &amp; our  progressive coalition celebrating the incredible grassroots movement we’re building for a NYC that works for everyone!\n\nThey have corporations, we have the people. https://t.co/ZhV5hHnaKf",Tiffany Cabán,2022-03
740,2022-03-11 21:16:30+00:00,CabanD22,"We had a great time visiting small businesses in Queens today with Council Member Tiffany Cabán (@CabanD22) and @QueensChamber President &amp; CEO Tom Grech. Shout out to King of Falafel, The Regal Beagle, Zhicay Shoe Repair and Clean, Mighty Oak Roasters, and Anoria Boutique! https://t.co/rM92MEYZO2",Tiffany Cabán,2022-03
741,2022-03-11 21:04:38+00:00,tiffany_caban,"The inspiring, thoughtful council member @tiffany_caban gave us all life breaking down how to make alternatives to policing a political reality. Last night on the live @BitchuationPod https://t.co/Xb4FxYok04",Tiffany Cabán,2022-03
742,2022-03-11 16:31:59+00:00,CabanD22,"Yesterday CM @CabanD22 &amp; I introduced a reso. calling on the State to end 421-a of the Real Property Tax. For 51 years, it has subsidized luxury units &amp; cost the City $1.7B in forgone revenue in 2021. We must usher in a new program that provides affordable housing for everyone. https://t.co/cO0z74ZZXd",Tiffany Cabán,2022-03
743,2022-03-11 14:56:45+00:00,tiffany_caban,"We couldn’t help but wonder… what socialist politics means for the city 🌹👀 \n\nOn March 17th, join @tiffany_caban and @NYCCouncil38 for the @nycDSA Socialists in the City event. \n\nRegister now: https://t.co/zjU6ahPMTj https://t.co/3XajAgFU3Q",Tiffany Cabán,2022-03
744,2022-03-11 14:54:28+00:00,tiffany_caban,This afternoon I’m going on a D22 Small Business Mini Tour to check out some gems of the neighborhood!\n\nTruly cannot wait.\n\n2 o’clock\nFollow along on IG https://t.co/A7Qf6DpV1A,Tiffany Cabán,2022-03
745,2022-03-11 14:53:53+00:00,CabanD22,This afternoon I’m going on a D22 Small Business Mini Tour to check out some gems of the neighborhood!\n\nTruly cannot wait.\n\n2 o’clock\nFollow along on IG https://t.co/A7Qf6DpV1A,Tiffany Cabán,2022-03
746,2022-03-10 23:20:29+00:00,tiffany_caban,"📣 JOIN US! 📣\n\nWe are excited to announce our  endorsement by City Council Member Tiffany Cabán &amp; we are holding an event on Sunday, March 13th at 11am to celebrate! \n \n@tiffany_caban &amp; I, along w Team @AOC, Team Ramos &amp; Team Gianaris, will be hosting a Petitioning Launch! https://t.co/HMA7PVgzoh",Tiffany Cabán,2022-03
747,2022-03-10 21:01:28+00:00,CabanD22,Shout out to @CMPiSanchez and @NYCComptroller for their work on our just-introduced resolution calling on our colleagues in Albany not to renew the “Free Billions for Developers” 421-a tax credit. \n\nMy statement👇🏽 https://t.co/Q2ZhUYk5Mo,Tiffany Cabán,2022-03
748,2022-03-10 20:17:28+00:00,CabanD22,"Over 1,000 people flooded City Hall Park this morning for the #JustPay Rally! We saw our human service colleagues &amp; local legislators stand up for NY's essential workers. Pics: (in the crowd) Samaritan Daytop Village President &amp; CEO Mitchell Netburn &amp; (at the podium) @caband22. https://t.co/M2Jg5KUpiF",Tiffany Cabán,2022-03
749,2022-03-10 19:42:25+00:00,tiffany_caban,@tiffany_caban and domestic violence advocates in New York are pushing a state bill that would decouple the requirement that victims must cooperate with law enforcement in order to access financial compensation. W/ @FullerProject \n\nhttps://t.co/Bjp3pWYOIA,Tiffany Cabán,2022-03
750,2022-03-09 22:21:53+00:00,tiffany_caban,".@tiffany_caban and many of the organizers argue that rather than investing in policing, making sure investments are made in resources like housing and child care would go a long way towards helping gender-based and domestic violence survivors. \n\nhttps://t.co/xY5YX04gQH",Tiffany Cabán,2022-03
751,2022-03-09 21:46:48+00:00,tiffany_caban,"Tomorrow at @BellHouseNY in Brooklyn! I’m planning a very fun edition of @BitchuationPod, talking New York politics &amp; how Greta Thunberg caused the Ukraine war?? Featuring @SamSeder, Councilmember @tiffany_caban and @mattlieb. Get tickets already damnit: https://t.co/RYxLiRivvP https://t.co/6OoKCCeh1R",Tiffany Cabán,2022-03
752,2022-03-09 15:29:13+00:00,tiffany_caban,NEW: @tiffany_caban and domestic violence advocates in New York are pushing a state bill that would decouple the requirement that victims cooperate with law enforcement in order to access financial compensation.\n\nhttps://t.co/DkACQic2Rz,Tiffany Cabán,2022-03
753,2022-03-09 11:31:30+00:00,tiffany_caban,Good people of the universe! \n\nI don’t know what you’re doing on Thursday night…but I DO know that if it ain’t going to BK to hang out with @franifio &amp; @tiffany_caban it will be a wack ass evening.\n\nC’MON DOWN! https://t.co/K4Vb4dkPjm,Tiffany Cabán,2022-03
754,2022-03-09 00:50:37+00:00,tiffany_caban,"📣BROOKLYN!🐚This Thursday at @BellHouseNY will be a f*cking blast cause we’re doing The Bitchuation Room Podcast LIVE. Get in person or virtual tix here: https://t.co/RYxLiRivvP to see Councilmember @tiffany_caban, @SamSeder of @majorityfm and comedian @mattlieb. See you there! https://t.co/1eTRqEIHxP",Tiffany Cabán,2022-03
755,2022-03-08 22:45:07+00:00,tiffany_caban,"“If ‘equity’ is to be a worthwhile word, it will have to mean de-stratifying the systems that impose sexist and racist hierarchies on our society."" https://t.co/KI5ttvCywx \n \nProud to have @tiffany_caban as our Council Member! \n\n#Equity \n#QueensTogether \n#InternationalWomensDay",Tiffany Cabán,2022-03
756,2022-03-08 15:26:58+00:00,CabanD22,"🚨 Major news! Ukrainians residing in the U.S. since March 1, 2022 are now eligible for Temporary Protective Status (TPS) for a 18 month period. @CUNYCitizenship can help individuals apply for this benefit. Please call their legal team at 646-664-9400 and/or 212-652-2071. https://t.co/1pzMe1ElJg",Tiffany Cabán,2022-03
757,2022-03-08 14:06:54+00:00,CabanD22,"Happy #InternationalWomensDay, y’all!\n\nAll over the world, it is time to leave behind the old patriarchal systems of violence and control, and embrace a feminist future filled with radical care and profound compassion. \n\n(Poster from 1975) https://t.co/HQD6xfqu2S",Tiffany Cabán,2022-03
758,2022-03-07 21:41:09+00:00,CabanD22,"Let’s get specific. If New York City wants to truly embrace equity, in its most impactful sense, these are policy priorities we should be pursuing. \n\nCabán represents Astoria, Jackson Heights and other neighborhoods in the City Council. @tiffany_caban\nhttps://t.co/msYBmlarIO",Tiffany Cabán,2022-03
759,2022-03-07 13:30:36+00:00,CabanD22,"Women's History Month: Radical Care &amp; Community-Based Approaches to Trauma &amp; Healing\n3/7, 12:15 pm\nZoom RSVP: https://t.co/PCtB56ONCG\n\nCouncil Member @CabanD22 &amp; @EricaFordNYC from @LIFECampInc will discuss non-carceral, community-based approaches to violence, trauma &amp; healing. https://t.co/9LisX1llk5",Tiffany Cabán,2022-03
760,2022-03-06 20:14:23+00:00,CabanD22,A little rain didn’t stop the wonderful turnout at today’s St. Patrick’s for All Parade. I had so much fun marching with my @nyccouncil colleagues and running into friends from across Queens! https://t.co/rMwJvTBgw1,Tiffany Cabán,2022-03
761,2022-03-05 15:43:23+00:00,CabanD22,"Our office has received countless complaints coming from the Acropolis Gardens complex in our district (rats, no gas, outstanding repairs, etc)\n\nSo we’re doing what we do best: helping educate and organize tenants about their rights &amp; options. Live in the complex? Join us today! https://t.co/enbHHud2Fj",Tiffany Cabán,2022-03
762,2022-03-04 22:48:18+00:00,tiffany_caban,"Come and organize with us! Tomorrow, we will be hearing from @NYWFP’s @sochiesays ! We will be hearing from @jwestin2 from @nychange ! We will be hearing from City Councilmember @tiffany_caban and Assemblymember @ZohranKMamdani !!!!! It’s a party!!!!!! Come join us!!!!!! https://t.co/9w8aQoNItQ",Tiffany Cabán,2022-03
763,2022-03-04 20:10:37+00:00,CabanD22,"The last two years of COVID scapegoating and hate violence have taken a serious toll on AAPI communities.\n\nThank you, @AAFederation for this amazing resource, the first-ever Asian Mental Health Directory!\n\nIt’s available in 17 languages! Check it out: https://t.co/izdlr8HekW https://t.co/2vRj627suv",Tiffany Cabán,2022-03
764,2022-03-04 18:14:42+00:00,tiffany_caban,"I’m excited to report that @CMCrystalHudson and I will be co-chairing the @NYCCouncil LGBTQ Caucus!\n\nIt’s a great honor. I hope that we make our colleagues, and our communities, proud. https://t.co/5Cyrotcbub",Tiffany Cabán,2022-03
765,2022-03-04 18:07:59+00:00,CabanD22,"I’m excited to report that @CMCrystalHudson and I will be co-chairing the @NYCCouncil LGBTQ Caucus!\n\nIt’s a great honor. I hope that we make our colleagues, and our communities, proud. https://t.co/5Cyrotcbub",Tiffany Cabán,2022-03
766,2022-03-04 17:55:46+00:00,tiffany_caban,"When @tiffany_caban was running in 2019, I heard she would be at the park across the street, and I ran out the door so my daughter could meet her. \nI wanted her to know that a young, brilliant, badass Latina was leading the way to justice for all of us! ❤️ https://t.co/pD6QVeHGIU https://t.co/Wo9cALaGGn",Tiffany Cabán,2022-03
767,2022-03-04 14:47:40+00:00,tiffany_caban,"Thank you so much, hermana @tiffany_caban! You inspire so many people every day with your bold vision of justice and equity for our people. \n\nI’m honored to have you by my side! https://t.co/Wo9cALaGGn",Tiffany Cabán,2022-03
768,2022-03-03 22:33:03+00:00,tiffany_caban,One week from tonight at the @BellHouseNY in Brooklyn it’s the LIVE @BitchuationPod! Can’t wait to throw down some laughs and analysis with @SamSeder of @majorityfm and Councilmember @tiffany_caban and comedian @mattlieb. Get tickets here https://t.co/RYxLiR0U7f https://t.co/LA2Th7Ta8a,Tiffany Cabán,2022-03
769,2022-03-03 21:51:13+00:00,CabanD22,Great news! @UrbanUpboundNY has re-opened FREE tax prep services at Astoria Houses. Call 718-784-0877 to set up your appointment or get more information. Press 7 to get connected. https://t.co/7yYlra5waq,Tiffany Cabán,2022-03
770,2022-03-03 19:26:18+00:00,CabanD22,"Sad to be missing this rally but excited to throw down with my colleagues to demand *no sanitation cuts* in this year’s budget!\n\nI promise to fight for safe and clean streets, sidewalks, and public spaces. No more dirty districts 🗑 #GetSanitationDone https://t.co/JtvWqFLPHt",Tiffany Cabán,2022-03
771,2022-03-03 17:02:08+00:00,CabanD22,"Women's History Month: Radical Care &amp; Community-Based Approaches to Trauma &amp; Healing\n3/7, 12:15 pm\nZoom RSVP: https://t.co/xKnc8G6MvM\n\nCouncil Member @CabanD22 &amp; @EricaFordNYC from @LIFECampInc will discuss non-carceral, community-based approaches to violence, trauma &amp; healing. https://t.co/Nl0kmqwews",Tiffany Cabán,2022-03
772,2022-03-03 16:16:21+00:00,CabanD22,"Shout out @CMSandyNurse for showing me and @CnDelarosa around @NEWStrongWomen, who are rightly proud that Sandy’s a graduate!\n\nNEW’s mission, programs, and cohort were all super inspiring. Definitely model worth replicating!\n\nLearn more here: https://t.co/NuXpggxAaS https://t.co/qbPTg16ymy",Tiffany Cabán,2022-03
773,2022-03-03 02:59:03+00:00,tiffany_caban,🚨 Endorsement Alert! 🚨\n\nWe are so honored to have the support of @tiffany_caban — a fearless champion for criminal justice reform and building meaningful public safety. Let’s do this!\n\nDonate to support @yuhline's grassroots movement today: https://t.co/RvHpYpefh9 https://t.co/Obv215OAb8,Tiffany Cabán,2022-03
774,2022-03-03 02:58:48+00:00,tiffany_caban,"📢 Join #TeamNiou for an in-person rally with @yuhline, @ZohranKMamdani, and @tiffany_caban to celebrate our first weekend of petitioning!  \n\nWe can't wait to gather together and hear from our leaders! Show your support by joining us this Saturday! ✨\n\n➡️https://t.co/N8pBNrRBFN https://t.co/mFr9aq5u9G",Tiffany Cabán,2022-03
775,2022-03-02 23:39:17+00:00,CabanD22,"Council member, community organizer, most valuable tradeswoman... @CMSandyNurse does it all 🔨👷🏽‍♀️ And today, she got to show @CabanD22 and @CnDelarosa around her old stomping grounds @NEWStrongWomen 💪🏽 https://t.co/S2dN40wVNf",Tiffany Cabán,2022-03
776,2022-03-02 21:00:17+00:00,tiffany_caban,"T-MINUS 8 days until The Bitchuation Room LIVE at the @BellHouseNY in BROOKLYN with @SamSeder, @tiffany_caban, @mattlieb and @franifio! \n\nGet your GA, VIP or VIRTUAL tickets NOW:   https://t.co/mkpuoF4op8 https://t.co/91nWHmMNn7",Tiffany Cabán,2022-03
777,2022-03-01 20:10:14+00:00,CabanD22,"Women's History Month: Radical Care &amp; Community-Based Approaches to Trauma &amp; Healing\n3/7, 12:15 pm\nZoom RSVP: https://t.co/WD4hFjHrGn\n\nCouncil Member @CabanD22 &amp; @EricaFordNYC from @LIFECampInc will discuss non-carceral, community-based approaches to violence, trauma &amp; healing. https://t.co/7bxTjk6QCJ",Tiffany Cabán,2022-03
778,2022-03-01 13:59:20+00:00,CabanD22,Happy #WomensHistoryMonth from New York City's first ever majority women City Council 👏🏾👏🏿👏🏼👏🏽👏🏻\n\n@NYCCouncil38 @CMBrooksPowers @CabanD22 @CMSandyNurse @CMSandraUng (2/5) https://t.co/LcYIPQ6BKz,Tiffany Cabán,2022-03
779,2022-02-28 23:38:38+00:00,tiffany_caban,"Y’all. @antiviolence is doing some VITAL work!\n\nTOMORROW they’re hosting a virtual Upstander Intervention Training on Intimate Partner &amp; Hate Violence.\n\nRegister &amp; learn how to identify, assess, &amp; de-escalate violence &amp; intervene when safe. https://t.co/THUodyVIXI\n\n#WeKeepUsSafe",Tiffany Cabán,2022-02
780,2022-02-27 01:20:17+00:00,CabanD22,"Public safety is paramount, but making our city safe is a shared responsibility. I’m thrilled to host today’s Black History Conversation on Faith &amp; Safety in #TheGreat28, bringing together faith leaders and NYC Crisis Management System for a discussion on community partnership. https://t.co/GnkHgsZXZo",Tiffany Cabán,2022-02
781,2022-02-26 16:10:18+00:00,CabanD22,"We also opened 6 constituent services cases! And made all attendees aware of the services our office offers. It’s amazing what happens when you go directly to constituents instead of simply waiting for them to come to you. \n\nBut if you want to reach out, you can find us 👇🏽 (3/3) https://t.co/FL1OhNwRAX",Tiffany Cabán,2022-02
782,2022-02-26 16:10:17+00:00,CabanD22,"Community members also stressed the importance of proactively caring for one another. They spoke about the value of strengthening interpersonal relationships, reserving judgment, and lending a helping hand. \n\nOur team is committed to following those same guiding principles. (2/3) https://t.co/Qv9XdzaOlI",Tiffany Cabán,2022-02
783,2022-02-26 16:10:14+00:00,CabanD22,"This week, our team held our first in a series of community listening sessions: this one in Astoria Houses. \n\nI posed questions like “what support do you need?” and “what makes you feel safe?” Folks answered with childcare, sanitation, apt repairs, and street improvements. (1/3) https://t.co/lIeW5UvxEN",Tiffany Cabán,2022-02
784,2022-02-25 20:35:10+00:00,tiffany_caban,"The core of the struggle for free,\nafe abortion is the same as all liberation struggles: freedom from control, coercion, and exploitation.",Tiffany Cabán,2022-02
785,2022-02-25 20:35:08+00:00,tiffany_caban,"The Black mortality rate, family separation, pipelines to mass incarceration, deportation -- these are all reproductive justice issues.\n\nThat’s why we fight for police-free schools, gender-affirming healthcare, housing as a human right, environmental justice, and many other aims.",Tiffany Cabán,2022-02
786,2022-02-25 20:35:07+00:00,tiffany_caban,"Affirming, free and safe abortion care must be honored as a human right.\n\nFor communities of color, however, reproductive justice hasn’t always meant only fighting for the right to an abortion, it has also meant to fight for the right to have and to parent our children.",Tiffany Cabán,2022-02
787,2022-02-25 20:35:04+00:00,tiffany_caban,"I was proud to stand with @SenSchumer, @NYCSpeakerAdams, and my colleagues yesterday in support of reproductive justice. \n\nI was there for everyone with the ability to be pregnant — not just cisgender women but trans, genderqueer and non-binary folks as well. https://t.co/dRArjDT5XW",Tiffany Cabán,2022-02
788,2022-02-25 19:01:22+00:00,CabanD22,"I was proud to stand with @SenSchumer, @NYCSpeakerAdams, and my colleagues yesterday in support of reproductive justice. \n\nI was there for everyone with the ability to be pregnant — not just cisgender women but trans, genderqueer and non-binary folks as well. https://t.co/dRArjDT5XW",Tiffany Cabán,2022-02
789,2022-02-25 17:56:45+00:00,tiffany_caban,"Good line of questioning from @tiffany_caban in hearing on mental health. Clearly there are not sufficient resources for those being kicked off the subways to the streets. Inevitably, waking people up &amp; sending them out will lead to sleep deprivation as well. People need housing.",Tiffany Cabán,2022-02
790,2022-02-24 23:59:12+00:00,CabanD22,"I am honored to stand with @SenSchumer, my Council colleagues, and advocates in support of the Women's Health Protection Act. We need the U.S. Senate to pass this vital legislation to protect abortion access for all, no matter where they live.\n\nLet's do it! #PassWHPA https://t.co/bn1bGAExXt",Tiffany Cabán,2022-02
791,2022-02-24 23:59:05+00:00,CabanD22,"I was proud to stand with @SenSchumer , @NYCSpeakerAdams ,  @CMCarlinaRivera &amp; @CabanD22 and women’s rights advocates to demand passage of the Women’s Health Protection Act. https://t.co/6sxXQfYz5h",Tiffany Cabán,2022-02
